group,subgroup,suborder,subcat,xaxis,xorder,xlabel,chart,value,count,total,missing,x0,x1,x2,x3
Iowa,enroll,1,,actcat,4,24-27,Percent who enrolled in college,89.1,4624,5190,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Iowa,enroll,1,,actcat,5,28-32,Percent who enrolled in college,90.5,2444,2702,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Iowa,enroll,1,,actcat,6,33-36,Percent who enrolled in college,88.4,336,380,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Kansas,fouryr,1,,actcat,1,1-15,Percent who attended a 4-year college,23.6,247,1046,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Kansas,fouryr,1,,actcat,2,16-19,Percent who attended a 4-year college,46.6,1685,3614,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Kansas,fouryr,1,,actcat,3,20-23,Percent who attended a 4-year college,65.9,3816,5788,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Kansas,fouryr,1,,actcat,4,24-27,Percent who attended a 4-year college,80.2,3506,4371,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Kansas,fouryr,1,,actcat,5,28-32,Percent who attended a 4-year college,92.3,2229,2415,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Kansas,fouryr,1,,actcat,6,33-36,Percent who attended a 4-year college,98.1,407,415,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Kansas,enroll,1,,actcat,1,1-15,Percent who enrolled in college,43,1046,2434,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Kansas,enroll,1,,actcat,2,16-19,Percent who enrolled in college,64.5,3614,5603,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Kansas,enroll,1,,actcat,3,20-23,Percent who enrolled in college,76.3,5788,7590,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Kansas,enroll,1,,actcat,4,24-27,Percent who enrolled in college,81.8,4371,5341,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Kansas,enroll,1,,actcat,5,28-32,Percent who enrolled in college,85.6,2415,2822,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Kansas,enroll,1,,actcat,6,33-36,Percent who enrolled in college,86.8,415,478,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Kentucky,fouryr,1,,actcat,1,1-15,Percent who attended a 4-year college,26.9,683,2542,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Kentucky,fouryr,1,,actcat,2,16-19,Percent who attended a 4-year college,51.5,3395,6590,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Kentucky,fouryr,1,,actcat,3,20-23,Percent who attended a 4-year college,72.3,6111,8449,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Kentucky,fouryr,1,,actcat,4,24-27,Percent who attended a 4-year college,86.6,5036,5815,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Kentucky,fouryr,1,,actcat,5,28-32,Percent who attended a 4-year college,96.4,3332,3456,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Kentucky,fouryr,1,,actcat,6,33-36,Percent who attended a 4-year college,99.8,531,532,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Kentucky,enroll,1,,actcat,1,1-15,Percent who enrolled in college,20.6,2542,12324,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Kentucky,enroll,1,,actcat,2,16-19,Percent who enrolled in college,47.7,6590,13824,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Kentucky,enroll,1,,actcat,3,20-23,Percent who enrolled in college,69.9,8449,12089,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Kentucky,enroll,1,,actcat,4,24-27,Percent who enrolled in college,83.9,5815,6929,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Kentucky,enroll,1,,actcat,5,28-32,Percent who enrolled in college,90.9,3456,3804,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Kentucky,enroll,1,,actcat,6,33-36,Percent who enrolled in college,91.6,532,581,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Louisiana,fouryr,1,,actcat,1,1-15,Percent who attended a 4-year college,27.9,879,3146,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Louisiana,fouryr,1,,actcat,2,16-19,Percent who attended a 4-year college,56.6,4114,7264,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Louisiana,fouryr,1,,actcat,3,20-23,Percent who attended a 4-year college,83.8,7502,8957,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Louisiana,fouryr,1,,actcat,4,24-27,Percent who attended a 4-year college,95.9,4951,5163,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Louisiana,fouryr,1,,actcat,5,28-32,Percent who attended a 4-year college,98.9,2558,2587,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Louisiana,fouryr,1,,actcat,6,33-36,Percent who attended a 4-year college,99.4,336,338,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Louisiana,enroll,1,,actcat,1,1-15,Percent who enrolled in college,29.6,3146,10623,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Louisiana,enroll,1,,actcat,2,16-19,Percent who enrolled in college,52.5,7264,13846,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Louisiana,enroll,1,,actcat,3,20-23,Percent who enrolled in college,77,8957,11635,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Louisiana,enroll,1,,actcat,4,24-27,Percent who enrolled in college,86.3,5163,5983,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Louisiana,enroll,1,,actcat,5,28-32,Percent who enrolled in college,90.7,2587,2851,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Louisiana,enroll,1,,actcat,6,33-36,Percent who enrolled in college,92.1,338,367,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Maine,fouryr,1,,actcat,1,1-15,Percent who attended a 4-year college,67.3,35,52,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Maine,fouryr,1,,actcat,2,16-19,Percent who attended a 4-year college,91.5,161,176,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Maine,fouryr,1,,actcat,3,20-23,Percent who attended a 4-year college,95.5,278,291,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Maine,fouryr,1,,actcat,4,24-27,Percent who attended a 4-year college,99,297,300,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Maine,fouryr,1,,actcat,5,28-32,Percent who attended a 4-year college,100,208,208,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Maine,fouryr,1,,actcat,6,33-36,Percent who attended a 4-year college,100,21,21,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Maine,enroll,1,,actcat,1,1-15,Percent who enrolled in college,78.8,52,66,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Maine,enroll,1,,actcat,2,16-19,Percent who enrolled in college,76.9,176,229,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Maine,enroll,1,,actcat,3,20-23,Percent who enrolled in college,83.4,291,349,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Maine,enroll,1,,actcat,4,24-27,Percent who enrolled in college,84.3,300,356,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Maine,enroll,1,,actcat,5,28-32,Percent who enrolled in college,83.9,208,248,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Maine,enroll,1,,actcat,6,33-36,Percent who enrolled in college,60,21,35,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Maryland,fouryr,1,,actcat,1,1-15,Percent who attended a 4-year college,48.4,589,1217,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Maryland,fouryr,1,,actcat,2,16-19,Percent who attended a 4-year college,67.6,1661,2458,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Maryland,fouryr,1,,actcat,3,20-23,Percent who attended a 4-year college,82.1,2532,3083,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Maryland,fouryr,1,,actcat,4,24-27,Percent who attended a 4-year college,91.4,2441,2671,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Maryland,fouryr,1,,actcat,5,28-32,Percent who attended a 4-year college,97.7,1941,1987,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Maryland,fouryr,1,,actcat,6,33-36,Percent who attended a 4-year college,99.5,399,401,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Maryland,enroll,1,,actcat,1,1-15,Percent who enrolled in college,73.3,1217,1660,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Maryland,enroll,1,,actcat,2,16-19,Percent who enrolled in college,83.7,2458,2937,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Maryland,enroll,1,,actcat,3,20-23,Percent who enrolled in college,88.2,3083,3495,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Maryland,enroll,1,,actcat,4,24-27,Percent who enrolled in college,88.9,2671,3005,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Maryland,enroll,1,,actcat,5,28-32,Percent who enrolled in college,87.9,1987,2261,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Maryland,enroll,1,,actcat,6,33-36,Percent who enrolled in college,86.8,401,462,,out of,students whose ACT Composite score is in the range of,enrolled in college.,
Massachusetts,fouryr,1,,actcat,1,1-15,Percent who attended a 4-year college,73.3,484,660,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Massachusetts,fouryr,1,,actcat,2,16-19,Percent who attended a 4-year college,89.2,1753,1965,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Massachusetts,fouryr,1,,actcat,3,20-23,Percent who attended a 4-year college,96.8,3522,3639,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
Massachusetts,fouryr,1,,actcat,4,24-27,Percent who attended a 4-year college,98.8,3976,4024,,out of,college students whose ACT Composite score is in the range of,attended a four-year college.,
